# 1: navigating to random spots in the map after fixing issues with random pose choosing and awaiting readouts from inertial sensors; this data exhibits problems with the actions being clipped, however, and the actions don't seem to be very diverse towards the end of the training. When viewing, the quadcopter doesn't take any constructive actions, that is, actions that make it go somewhere, even though the reward metric shows some level of convergence.
episode episodic_reward average_reward world_file timestamp
121 -40692.61429213237 -28012.359520993774 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:51:07.013036
122 -2047.0380081482558 -26883.43249869614 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:54:47.743732
123 -2015.106752652874 -25847.252259277677 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T06:57:03.327454
124 -31405.329321879683 -26069.575341781754 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:03:32.191523
125 -31444.35362455037 -26276.2975834267 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:07:17.109163
126 -24565.147284118586 -26212.92164641529 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:13:20.300055
127 -40624.81400103074 -26727.632087651557 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:20:02.757773
128 -31394.27188450805 -26888.550701336266 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:26:32.372856
129 -31462.9179000796 -27041.029607961045 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:34:26.915761
130 -31290.366663050314 -27178.10499683489 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:36:26.627520
131 -40692.580161755 -27600.43234573864 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:43:00.259545
132 -40661.657561251806 -27996.227049239038 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:46:22.647326
133 -31368.86259704629 -28095.42221240984 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:53:13.527016
134 -40729.940289396676 -28456.408443180895 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:55:57.751997
135 -25674.074236006396 -28379.12138187049 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:57:37.667283
136 -24691.287408387652 -28279.45019339798 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T07:59:51.596239
137 -40644.58487191714 -28604.848474411643 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:08:51.565641
138 -40661.13858872496 -28913.984118368393 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:12:20.036338
139 -40675.15583531126 -29208.01341129197 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:15:50.111023
140 -40660.99705882875 -30173.42021984171 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:19:33.208337
141 -24707.496249513242 -30739.736668731075 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:22:28.697664
142 -31455.55677319037 -30904.41281284611 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:29:09.601200
143 -31308.159224029012 -30905.15385824763 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:38:36.689907
144 -31465.350219796153 -30675.70011595831 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:46:51.793013
145 -31426.734529953603 -30846.347669495048 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:49:27.717570
146 -31420.060079888775 -30614.929451062017 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T08:51:51.890509
147 -40643.24700667258 -31580.60838163367 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:00:09.840903
148 -40646.51513747373 -31581.44967383259 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:09:35.970512
149 -24583.47826214115 -31410.276390603358 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:12:41.928756
150 -2060.247634092618 -30849.91837345406 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:14:12.429470
151 -31390.145578661097 -31015.316373577087 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:23:10.873982
152 -31401.08669342443 -31185.257467405558 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:27:30.253725
153 -31292.188054099424 -30951.752958018136 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:30:38.965698
154 -2015.4582596000685 -29985.312355756127 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:38:31.187289
155 -2067.1361953898568 -29019.344406307308 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:41:02.733186
156 -24694.159685840285 -28851.90978433693 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:43:32.045504
157 -31386.18977712383 -28621.539664560474 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T09:47:13.295313
